Loan_ID,Date_ID,Recipient_ID,LoanOfficer_ID,loan_amount,Upfront_charges,property_value
33109,1008220,1008220,122,556500,459.87,1208000
33110,1008221,1008221,334,306500,12254.46,338000
33111,1008222,1008222,675,826500,6187.5,2008000
33112,1008223,1008223,378,46500,0,198000
33113,1008224,1008224,765,136500,3123.13,228000
33114,1008225,1008225,31,726500,564.28,998000
33115,1008226,1008226,874,236500,0,
33116,1008227,1008227,810,396500,74.25,538000
33117,1008228,1008228,632,426500,1655.94,668000
33118,1008229,1008229,820,266500,3688,298000
33119,1008230,1008230,865,476500,2190,528000
33120,1008231,1008231,529,306500,2411.06,528000
33121,1008232,1008232,228,456500,0,488000
33122,1008233,1008233,861,256500,1150,958000
33123,1008234,1008234,278,226500,4982.63,558000
33124,1008235,1008235,361,496500,0,
33125,1008236,1008236,808,726500,0,998000
33126,1008237,1008237,270,366500,1800,358000
33127,1008238,1008238,321,276500,611.33,398000
33128,1008239,1008239,812,376500,1411.5,508000
33129,1008240,1008240,463,86500,0,
33130,1008241,1008241,606,76500,0,128000
33131,1008242,1008242,413,176500,2671.5,258000
33132,1008243,1008243,131,156500,0,
33133,1008244,1008244,500,256500,1267.5,478000
33134,1008245,1008245,701,166500,4786.88,188000
33135,1008246,1008246,42,566500,390.64,758000
33136,1008247,1008247,473,536500,374.99,728000
33137,1008248,1008248,528,526500,0,
33138,1008249,1008249,705,266500,1150,278000
33139,1008250,1008250,195,426500,5500,528000
33140,1008251,1008251,112,206500,2262.5,228000
33141,1008252,1008252,514,586500,0,758000
33142,1008253,1008253,549,286500,2163.4,568000
33143,1008254,1008254,123,156500,0,398000
33144,1008255,1008255,137,406500,8293.75,608000
33145,1008256,1008256,461,486500,3500,758000
33146,1008257,1008257,623,166500,4599.48,178000
33147,1008258,1008258,722,726500,5841.96,2008000
33148,1008259,1008259,263,476500,0,628000
33149,1008260,1008260,355,446500,0,
33150,1008261,1008261,163,316500,0,338000
33151,1008262,1008262,251,226500,0,608000
33152,1008263,1008263,222,486500,0,
33153,1008264,1008264,636,446500,3404.76,588000
33154,1008265,1008265,472,206500,1877,808000
33155,1008266,1008266,468,486500,0,708000
33156,1008267,1008267,835,316500,0,468000
33157,1008268,1008268,693,106500,1150,128000
33158,1008269,1008269,734,86500,3064.09,368000
33159,1008270,1008270,115,226500,5795.63,328000
33160,1008271,1008271,738,256500,1250,378000
33161,1008272,1008272,80,206500,0,
33162,1008273,1008273,17,126500,275,158000
33163,1008274,1008274,292,536500,2993.4,648000
33164,1008275,1008275,325,86500,2540.57,108000
33165,1008276,1008276,701,366500,1006.95,498000
33166,1008277,1008277,442,206500,400,228000
33167,1008278,1008278,834,66500,1558.14,88000
33168,1008279,1008279,292,286500,5980.36,358000
33169,1008280,1008280,822,216500,3783.82,258000
33170,1008281,1008281,731,466500,0,578000
33171,1008282,1008282,621,216500,4655.81,288000
33172,1008283,1008283,290,476500,0,
33173,1008284,1008284,742,686500,818.56,728000
33174,1008285,1008285,35,416500,5944.47,658000
33175,1008286,1008286,67,606500,1940,858000
33176,1008287,1008287,792,136500,2275,288000
33177,1008288,1008288,578,256500,0,258000
33178,1008289,1008289,659,396500,1618.65,508000
33179,1008290,1008290,682,316500,3211.72,408000
33180,1008291,1008291,546,186500,0,208000
33181,1008292,1008292,305,116500,0,228000
33182,1008293,1008293,491,206500,481.11,348000
33183,1008294,1008294,629,496500,0,
33184,1008295,1008295,168,236500,0,298000
33185,1008296,1008296,866,236500,1835.64,248000
33186,1008297,1008297,111,436500,1944.65,468000
33187,1008298,1008298,94,216500,738.51,358000
33188,1008299,1008299,833,226500,1325.54,228000
33189,1008300,1008300,846,286500,0,
33190,1008301,1008301,472,286500,1071.75,318000
33191,1008302,1008302,823,206500,0,
33192,1008303,1008303,324,306500,0,378000
33193,1008304,1008304,833,116500,4225,178000
33194,1008305,1008305,493,246500,6155.14,328000
33195,1008306,1008306,659,466500,2292.69,588000
33196,1008307,1008307,858,266500,0,388000
33197,1008308,1008308,52,316500,0,858000
33198,1008309,1008309,256,336500,2802,608000
33199,1008310,1008310,876,286500,2150,338000
33200,1008311,1008311,2,376500,8553.2,828000
33201,1008312,1008312,708,216500,0,298000
33202,1008313,1008313,258,246500,2756.25,418000
33203,1008314,1008314,730,146500,0,
33204,1008315,1008315,35,136500,4040.59,208000
33205,1008316,1008316,16,226500,1268.06,238000
33206,1008317,1008317,642,226500,0,288000
33207,1008318,1008318,574,576500,0,588000
33208,1008319,1008319,310,116500,1850.32,148000
33209,1008320,1008320,89,116500,0,
33210,1008321,1008321,271,186500,0,
33211,1008322,1008322,61,186500,0,208000
33212,1008323,1008323,585,276500,5675,318000
33213,1008324,1008324,99,466500,0,808000
33214,1008325,1008325,405,446500,0,
33215,1008326,1008326,103,796500,3125,1138000
33216,1008327,1008327,232,256500,3811.25,298000
33217,1008328,1008328,192,166500,1043.89,178000
33218,1008329,1008329,580,216500,0,268000
33219,1008330,1008330,160,486500,3818,638000
33220,1008331,1008331,365,686500,360.48,1078000
33221,1008332,1008332,434,386500,0,588000
33222,1008333,1008333,848,466500,0,
33223,1008334,1008334,317,616500,0,768000
33224,1008335,1008335,466,276500,4776.87,278000
33225,1008336,1008336,31,266500,0,278000
33226,1008337,1008337,731,756500,0,2488000
33227,1008338,1008338,216,576500,0,668000
33228,1008339,1008339,443,216500,817.5,258000
33229,1008340,1008340,561,336500,4896.3,688000
33230,1008341,1008341,110,296500,8675,428000
33231,1008342,1008342,568,346500,0,458000
33232,1008343,1008343,53,466500,0,
33233,1008344,1008344,752,406500,0,608000
33234,1008345,1008345,632,236500,2833.31,648000
33235,1008346,1008346,388,196500,0,238000
33236,1008347,1008347,748,1006500,0,1308000
33237,1008348,1008348,616,336500,7375.5,478000
33238,1008349,1008349,836,166500,1670,228000
33239,1008350,1008350,131,106500,0,138000
33240,1008351,1008351,702,306500,0,378000
33241,1008352,1008352,259,486500,0,608000
33242,1008353,1008353,814,386500,0,488000
33243,1008354,1008354,616,236500,6478.63,248000
33244,1008355,1008355,174,656500,4503,888000
33245,1008356,1008356,270,376500,0,428000
33246,1008357,1008357,850,246500,5350,378000
33247,1008358,1008358,858,626500,0,788000
33248,1008359,1008359,65,86500,1312.61,118000
33249,1008360,1008360,494,146500,3565.63,198000
33250,1008361,1008361,278,156500,3909.75,218000
33251,1008362,1008362,666,646500,0,678000
33252,1008363,1008363,712,166500,4557.22,238000
33253,1008364,1008364,733,466500,0,
33254,1008365,1008365,480,536500,1167.1,668000
33255,1008366,1008366,486,386500,0,398000
33256,1008367,1008367,28,316500,0,318000
33257,1008368,1008368,657,726500,4848.16,1578000
33258,1008369,1008369,397,606500,0,1208000
33259,1008370,1008370,551,376500,0,478000
33260,1008371,1008371,111,316500,3555.97,328000
33261,1008372,1008372,866,176500,1646.2,228000
33262,1008373,1008373,347,386500,0,418000
33263,1008374,1008374,861,276500,7300,288000
33264,1008375,1008375,690,466500,0,688000
33265,1008376,1008376,126,206500,2529.98,378000
33266,1008377,1008377,259,126500,0,888000
33267,1008378,1008378,402,456500,1300,658000
33268,1008379,1008379,298,206500,2791.19,328000
33269,1008380,1008380,413,466500,46.8,528000
33270,1008381,1008381,397,596500,0,688000
33271,1008382,1008382,13,256500,0,428000
33272,1008383,1008383,807,566500,6311.39,648000
33273,1008384,1008384,558,326500,0,478000
33274,1008385,1008385,572,426500,10103.99,618000
33275,1008386,1008386,894,136500,4456.25,158000
33276,1008387,1008387,527,146500,2600,188000
33277,1008388,1008388,662,146500,5727.18,258000
33278,1008389,1008389,76,496500,0,618000
33279,1008390,1008390,210,166500,4853.62,358000
33280,1008391,1008391,130,266500,5475,328000
33281,1008392,1008392,531,726500,0,1108000
33282,1008393,1008393,825,556500,1250,1068000
33283,1008394,1008394,87,126500,50,128000
33284,1008395,1008395,679,336500,0,278000
33285,1008396,1008396,506,266500,0,268000
33286,1008397,1008397,738,366500,538.45,518000
33287,1008398,1008398,721,226500,883.3,468000
33288,1008399,1008399,130,156500,4643.54,208000
33289,1008400,1008400,829,206500,0,308000
33290,1008401,1008401,79,486500,0,678000
33291,1008402,1008402,749,296500,902.22,478000
33292,1008403,1008403,737,246500,0,
33293,1008404,1008404,768,406500,199.27,428000
33294,1008405,1008405,48,196500,0,208000
33295,1008406,1008406,580,146500,836.09,378000
33296,1008407,1008407,486,466500,12710,578000
33297,1008408,1008408,413,206500,999,218000
33298,1008409,1008409,458,216500,5375,378000
33299,1008410,1008410,354,326500,6502.75,458000
33300,1008411,1008411,825,136500,0,
33301,1008412,1008412,738,236500,2875,528000
33302,1008413,1008413,515,586500,0,
33303,1008414,1008414,840,776500,19587.13,1178000
33304,1008415,1008415,722,486500,0,
33305,1008416,1008416,819,166500,0,238000
33306,1008417,1008417,853,486500,0,
33307,1008418,1008418,886,276500,0,318000
33308,1008419,1008419,312,486500,6000,508000
33309,1008420,1008420,572,166500,0,
33310,1008421,1008421,143,186500,1244.5,248000
33311,1008422,1008422,150,386500,0,
33312,1008423,1008423,531,226500,0,258000
33313,1008424,1008424,300,456500,2869.38,658000
33314,1008425,1008425,554,576500,438.37,728000
33315,1008426,1008426,713,326500,5594.5,418000
33316,1008427,1008427,471,306500,6232,768000
33317,1008428,1008428,393,166500,5246,228000
33318,1008429,1008429,417,366500,0,388000
33319,1008430,1008430,563,596500,1250,638000
33320,1008431,1008431,260,386500,6062.5,658000
33321,1008432,1008432,301,616500,0,828000
33322,1008433,1008433,71,206500,802.6,1058000
33323,1008434,1008434,648,326500,5466.68,558000
33324,1008435,1008435,698,286500,2900,418000
33325,1008436,1008436,140,286500,0,388000
33326,1008437,1008437,482,406500,4527.5,538000
33327,1008438,1008438,46,336500,0,428000
33328,1008439,1008439,175,396500,0,468000
33329,1008440,1008440,544,176500,0,
33330,1008441,1008441,776,356500,0,
33331,1008442,1008442,295,436500,2786.88,488000
33332,1008443,1008443,127,156500,1881.56,208000
33333,1008444,1008444,116,276500,0,368000
33334,1008445,1008445,297,156500,5241.38,208000
33335,1008446,1008446,704,586500,5840.31,978000
33336,1008447,1008447,489,336500,0,578000
33337,1008448,1008448,671,266500,0,318000
33338,1008449,1008449,601,666500,467.8,838000
33339,1008450,1008450,765,316500,0,368000
33340,1008451,1008451,142,456500,13886.25,618000
33341,1008452,1008452,442,386500,1150,558000
33342,1008453,1008453,196,146500,1674.55,158000
33343,1008454,1008454,746,216500,5630,318000
33344,1008455,1008455,501,236500,1999.04,408000
33345,1008456,1008456,40,246500,3572.31,358000
33346,1008457,1008457,259,226500,795,588000
33347,1008458,1008458,846,486500,0,888000
33348,1008459,1008459,295,236500,0,278000
33349,1008460,1008460,627,326500,0,
33350,1008461,1008461,579,296500,3456.5,578000
33351,1008462,1008462,733,406500,0,748000
33352,1008463,1008463,339,816500,0,1338000
33353,1008464,1008464,201,666500,3206.78,1448000
33354,1008465,1008465,669,306500,2951.93,308000
33355,1008466,1008466,499,516500,0,688000
33356,1008467,1008467,259,256500,5015,428000
33357,1008468,1008468,863,196500,0,348000
33358,1008469,1008469,831,326500,8666,418000
33359,1008470,1008470,60,196500,3713.8,208000
33360,1008471,1008471,769,866500,2166.63,1508000
33361,1008472,1008472,464,276500,4725.26,308000
33362,1008473,1008473,864,106500,2194,118000
33363,1008474,1008474,877,366500,7672.5,498000
33364,1008475,1008475,22,156500,3562.5,778000
33365,1008476,1008476,165,296500,3062.5,508000
33366,1008477,1008477,582,396500,7096.05,508000
33367,1008478,1008478,48,416500,0,518000
33368,1008479,1008479,504,166500,598,258000
33369,1008480,1008480,780,466500,6627.21,518000
33370,1008481,1008481,655,506500,0,
33371,1008482,1008482,508,286500,2646.5,458000
33372,1008483,1008483,17,546500,421.45,558000
33373,1008484,1008484,285,266500,0,358000
33374,1008485,1008485,536,156500,4095,618000
33375,1008486,1008486,860,286500,1150,508000
33376,1008487,1008487,264,726500,0,
33377,1008488,1008488,826,186500,3704.6,328000
33378,1008489,1008489,51,266500,0,278000
33379,1008490,1008490,96,196500,5611.75,258000
33380,1008491,1008491,432,166500,0,208000
33381,1008492,1008492,453,316500,0,358000
33382,1008493,1008493,577,116500,2679.34,198000
33383,1008494,1008494,171,226500,3788,338000
33384,1008495,1008495,349,276500,2474,348000
33385,1008496,1008496,457,686500,0,928000
33386,1008497,1008497,180,356500,3598,538000
33387,1008498,1008498,22,106500,3375,308000
33388,1008499,1008499,577,106500,0,148000
33389,1008500,1008500,415,236500,3857.72,398000
33390,1008501,1008501,226,236500,0,908000
33391,1008502,1008502,231,226500,1250,238000
33392,1008503,1008503,492,286500,7714.43,318000
33393,1008504,1008504,211,446500,0,588000
33394,1008505,1008505,403,346500,10302.31,368000
33395,1008506,1008506,278,286500,8176.58,388000
33396,1008507,1008507,131,126500,0,218000
33397,1008508,1008508,670,556500,13367.24,698000
33398,1008509,1008509,456,276500,2263.44,398000
33399,1008510,1008510,195,306500,0,
33400,1008511,1008511,481,196500,5090,258000
33401,1008512,1008512,350,306500,0,
33402,1008513,1008513,95,226500,0,258000
33403,1008514,1008514,415,406500,175.9,588000
33404,1008515,1008515,297,206500,756.83,208000
33405,1008516,1008516,210,706500,2075,1458000
33406,1008517,1008517,37,106500,3355,218000
33407,1008518,1008518,196,296500,6546.43,408000
33408,1008519,1008519,735,246500,5461.54,308000
33409,1008520,1008520,735,456500,3963.75,658000
33410,1008521,1008521,29,386500,0,418000
33411,1008522,1008522,686,146500,0,298000
33412,1008523,1008523,339,56500,0,88000
33413,1008524,1008524,792,146500,3850,158000
33414,1008525,1008525,754,526500,1250,638000
33415,1008526,1008526,323,176500,0,
33416,1008527,1008527,118,226500,0,238000
33417,1008528,1008528,43,336500,0,358000
33418,1008529,1008529,519,496500,0,
33419,1008530,1008530,123,266500,3320.4,368000
33420,1008531,1008531,322,206500,3508.75,498000
33421,1008532,1008532,254,356500,2545,898000
33422,1008533,1008533,114,546500,1151.32,688000
33423,1008534,1008534,747,426500,0,
33424,1008535,1008535,12,266500,0,368000
33425,1008536,1008536,442,136500,0,138000
33426,1008537,1008537,228,566500,0,
33427,1008538,1008538,454,286500,0,
33428,1008539,1008539,55,176500,0,
33429,1008540,1008540,839,216500,0,648000
33430,1008541,1008541,558,236500,732.5,258000
33431,1008542,1008542,123,226500,5044.41,678000
33432,1008543,1008543,459,326500,3053.4,558000
33433,1008544,1008544,620,186500,2051.63,238000
33434,1008545,1008545,522,366500,3522.5,468000
33435,1008546,1008546,142,426500,797.81,448000
33436,1008547,1008547,679,106500,3225,198000
33437,1008548,1008548,363,246500,4531,448000
33438,1008549,1008549,435,476500,0,808000
33439,1008550,1008550,519,416500,9790,808000
33440,1008551,1008551,422,756500,0,1178000
33441,1008552,1008552,213,456500,0,488000
33442,1008553,1008553,733,266500,0,268000
33443,1008554,1008554,788,236500,3338.75,778000
33444,1008555,1008555,330,376500,0,
33445,1008556,1008556,808,296500,2992.13,398000
33446,1008557,1008557,887,296500,38.22,1228000
33447,1008558,1008558,271,206500,5567.47,318000
33448,1008559,1008559,130,186500,0,
33449,1008560,1008560,747,716500,999.17,1058000
33450,1008561,1008561,212,456500,932.25,628000
33451,1008562,1008562,8,486500,4262.5,958000
33452,1008563,1008563,626,406500,4027,548000
33453,1008564,1008564,208,276500,2674,358000
33454,1008565,1008565,408,126500,4412.6,158000
33455,1008566,1008566,272,86500,2867.62,258000
33456,1008567,1008567,730,116500,1080,108000
33457,1008568,1008568,112,426500,3177.84,598000
33458,1008569,1008569,548,166500,3337.67,188000
33459,1008570,1008570,554,606500,0,698000
33460,1008571,1008571,155,456500,0,1228000
33461,1008572,1008572,124,1096500,16350,1408000
33462,1008573,1008573,825,446500,0,758000
33463,1008574,1008574,433,416500,3782.24,518000
33464,1008575,1008575,840,456500,201.96,608000
33465,1008576,1008576,519,326500,5980.26,458000
33466,1008577,1008577,443,366500,0,358000
33467,1008578,1008578,87,476500,7608.5,958000
33468,1008579,1008579,310,246500,3657,488000
33469,1008580,1008580,351,176500,0,
33470,1008581,1008581,211,286500,0,298000
33471,1008582,1008582,506,416500,0,4208000
33472,1008583,1008583,647,476500,695,568000
33473,1008584,1008584,613,96500,3380,108000
33474,1008585,1008585,856,676500,9300,728000
33475,1008586,1008586,407,496500,0,548000
33476,1008587,1008587,369,516500,0,548000
33477,1008588,1008588,511,246500,3951.25,438000
33478,1008589,1008589,210,186500,3395.63,488000
